page_id,name,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR,dc/marvel
91524,Adam Grant (New Earth),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,21.0,"1987, June",1987.0,dc
176453,Oracle (New Earth),Secret Identity,Good Characters,White Eyes,Blond Hair,Female Characters,,Living Characters,3.0,"2010, August",2010.0,dc
709990,Sappers (Hazards) (Earth-616),No Dual Identity,Bad Characters,White Eyes,No Hair,Agender Characters,,Living Characters,1.0,,,marvel
61354,Bird (New Earth),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,22.0,"1993, January",1993.0,dc
124618,Chief Horgath (New Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,7.0,"1993, June",1993.0,dc
73905,Allison Addison (New Earth),,,Blue Eyes,Brown Hair,Female Characters,,Living Characters,2.0,"2007, May",2007.0,dc
119340,Ch-Gra (Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,1.0,Jun-08,2008.0,marvel
62750,Shondra Kinsolving (New Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,18.0,"1992, November",1992.0,dc
697759,Lubyev (Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,3.0,Jun-02,2002.0,marvel
16382,John Sargent (New Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,113.0,"1941, May",1941.0,dc
2496,Judas Traveller (Earth-616),Public Identity,,Red Eyes,White Hair,Male Characters,,Living Characters,29.0,Oct-94,1994.0,marvel
677187,K'Shan (Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,,Jul-05,2005.0,marvel
14062,Alison Double (Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,23.0,Mar-83,1983.0,marvel
3691,Will Jones (New Earth),,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1.0,"1989, October",1989.0,dc
554590,Thyrio (Earth-616),,,,,Male Characters,,Living Characters,2.0,Apr-81,1981.0,marvel
681056,Caudle (Earth-616),Public Identity,,Hazel Eyes,Brown Hair,Male Characters,,Living Characters,3.0,,,marvel
459450,Saba Hamud (Earth-616),Public Identity,Good Characters,,Bald,Male Characters,,Deceased Characters,1.0,Oct-41,1941.0,marvel
511566,Thor Odinson (Demon Duplicate) (Earth-616),Public Identity,,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,1.0,Aug-63,1963.0,marvel
459597,Thomas Thompson (Zombie Clone) (Earth-616),Secret Identity,Bad Characters,White Eyes,Grey Hair,Male Characters,,Deceased Characters,,May-11,2011.0,marvel
246421,Joshua Grimly (Earth-616),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,2.0,Sep-81,1981.0,marvel
566077,Nolor (Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,May-11,2011.0,marvel
19526,Marandi Sjorokker (Earth-616),,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,4.0,Aug-86,1986.0,marvel
248984,Mandy Atkinson (Earth-616),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Sep-06,2006.0,marvel
682163,Daggaerdh (Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,5.0,May-13,2013.0,marvel
279955,Melek (Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,5.0,Feb-05,2005.0,marvel
93694,Anthony Burke (New Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,21.0,"1993, May",1993.0,dc
654388,Firefist (Earth-616),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,2.0,Jun-95,1995.0,marvel
557485,Lars Branco (Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,3.0,Sep-05,2005.0,marvel
51531,Violet Lightner (Earth-616),Secret Identity,Good Characters,Green Eyes,Purple Hair,Female Characters,,Living Characters,4.0,Jun-07,2007.0,marvel
392432,Fire Knives (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Red Hair,Female Characters,,Deceased Characters,8.0,Nov-10,2010.0,marvel
1556,Plan Chu (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Deceased Characters,61.0,Oct-56,1956.0,marvel
2027,Rance Preston (Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,14.0,Nov-67,1967.0,marvel
512090,Spirit of Christmas (Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,,Dec-91,1991.0,marvel
626077,King Crocodile (Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,1.0,Apr-54,1954.0,marvel
725376,Koln (Earth-616),,Neutral Characters,Yellow Eyes,No Hair,,,Living Characters,1.0,Jul-91,1991.0,marvel
12418,Marduk Kurios (Earth-616),Secret Identity,Bad Characters,Variable Eyes,Variable Hair,Male Characters,,Living Characters,38.0,Jan-74,1974.0,marvel
415267,Angela Barbato (Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,1.0,Sep-01,2001.0,marvel
344970,Pallas (New Earth),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,2.0,"1998, March",1998.0,dc
159527,Stigmonus (New Earth),,Bad Characters,Red Eyes,,Male Characters,,Living Characters,1.0,"2002, December",2002.0,dc
23039,X (Thanosi) (Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,1.0,Aug-02,2002.0,marvel
573762,H.E.L.E.N. (Earth-616),No Dual Identity,Good Characters,,,Agender Characters,,Living Characters,24.0,Jan-13,2013.0,marvel
32571,Bizarro Perry White (New Earth),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,4.0,"2007, October",2007.0,dc
282592,Zombie Master (Earth-616),Secret Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,,Deceased Characters,3.0,Jan-40,1940.0,marvel
674806,Kerwin Kronus (Earth-20476),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Oct-76,1976.0,marvel
192198,Phantom Barber (New Earth),,Bad Characters,,,Male Characters,,Living Characters,1.0,"1994, April",1994.0,dc
534239,Fletcher (Earth-616),Public Identity,Good Characters,,Grey Hair,Female Characters,,Living Characters,2.0,Dec-94,1994.0,marvel
57488,Pascal Guacana (Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Jun-95,1995.0,marvel
19144,Sandman (Alien) (Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2.0,Jul-61,1961.0,marvel
259923,Washington Jones (Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,40.0,Jun-41,1941.0,marvel
289227,Zirconium (New Earth),Secret Identity,Bad Characters,Photocellular Eyes,,Male Characters,,Living Characters,1.0,"1963, July",1963.0,dc
43270,VOR\/TEX (Earth-616),,Bad Characters,,,,,Living Characters,,Feb-93,1993.0,marvel
495617,Sporr (Inhuman) (Earth-616),Public Identity,Good Characters,,No Hair,Male Characters,,Living Characters,1.0,Jul-94,1994.0,marvel
70513,Harrison J. Merriwell (Earth-616),Public Identity,,,,Male Characters,,Living Characters,2.0,Feb-75,1975.0,marvel
424219,Cerez (Earth-616),,Bad Characters,Red Eyes,,Male Characters,,Living Characters,2.0,Feb-11,2011.0,marvel
117923,Galius Zed (New Earth),Secret Identity,Good Characters,Black Eyes,,Male Characters,,Deceased Characters,19.0,"1981, June",1981.0,dc
16582,Baron Karza (Earth-616),No Dual Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,47.0,Jan-79,1979.0,marvel
112549,Legion (New Earth),,Bad Characters,,,Male Characters,,Living Characters,5.0,"1990, January",1990.0,dc
293322,Luke Cage (Skrull) (Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,6.0,Jun-08,2008.0,marvel
323309,James Wright (New Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,1.0,"2004, August",2004.0,dc
709112,Franz Egraus (Earth-616),Public Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1.0,Dec-45,1945.0,marvel
3046,Vanessa Tremont (New Earth),,Neutral Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,3.0,"1982, June",1982.0,dc
32333,E. Wilbur Wolfingham (New Earth),Public Identity,,,Brown Hair,Male Characters,,Living Characters,3.0,"1999, August",1999.0,dc
504408,Jakkaru (Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1.0,Jun-11,2011.0,marvel
26796,Masterblaster (Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2.0,Oct-91,1991.0,marvel
146646,Stacy Conwell (New Earth),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,5.0,"1975, April",1975.0,dc
30323,Chesbro (Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,19.0,Jan-97,1997.0,marvel
288056,Buster (New Earth),Public Identity,Bad Characters,,,,,Living Characters,1.0,"2006, January",2006.0,dc
4790,Karshon (New Earth),,Bad Characters,Black Eyes,,Male Characters,,Living Characters,44.0,"1963, October",1963.0,dc
85045,Syphon (Warpies) (Earth-616),Secret Identity,,,Bald,Male Characters,,Living Characters,3.0,Mar-93,1993.0,marvel
18389,Benjamin Abramov (Earth-616),Secret Identity,Good Characters,,Grey Hair,Male Characters,,Deceased Characters,,Mar-82,1982.0,marvel
479978,Janet Darling (Earth-616),Public Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Dec-85,1985.0,marvel
37389,Yeti (Weapon P.R.I.M.E.) (Earth-616),Secret Identity,Neutral Characters,,Bald,Male Characters,,Living Characters,6.0,Jun-92,1992.0,marvel
106245,Diane Arliss (Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,38.0,Sep-68,1968.0,marvel
82604,Greenwich Guardian (Earth-616),,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,1.0,Aug-05,2005.0,marvel
476435,Peter Parker (Guardian) (Earth-616),Secret Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,3.0,Mar-95,1995.0,marvel
311932,George Lawton (New Earth),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,2.0,"1988, December",1988.0,dc
10485,Supreme Intelligence (Earth-616),No Dual Identity,Neutral Characters,Yellow Eyes,Green Hair,Male Characters,,Living Characters,128.0,Aug-67,1967.0,marvel
116776,Cliff Garner (Earth-616),,,,,Male Characters,,Living Characters,,Nov-75,1975.0,marvel
7931,Anthropomorpho (Earth-616),Secret Identity,Neutral Characters,,No Hair,,,Living Characters,3.0,Aug-92,1992.0,marvel
334689,Outcast (Lilin) (Earth-616),Secret Identity,Bad Characters,White Eyes,Brown Hair,Male Characters,,Living Characters,7.0,Sep-93,1993.0,marvel
730864,Laura Lipton (Earth-616),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4.0,Jan-91,1991.0,marvel
417338,Cleve Gorman (Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,2.0,,,marvel
302659,Selaya (New Earth),,Good Characters,,,Female Characters,,Deceased Characters,1.0,"1993, December",1993.0,dc
16936,William Knox (Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,6.0,Jul-92,1992.0,marvel
32704,Jennifer Nyles (Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,8.0,Oct-91,1991.0,marvel
373003,Taj-Ze (New Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,8.0,"1969, February",1969.0,dc
121316,Torthar (Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,,Mar-95,1995.0,marvel
18769,Tone-Def (Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-90,1990.0,marvel
18535,Zinnac (New Earth),,,,,Male Characters,,Living Characters,8.0,"1997, September",1997.0,dc
486619,Luther Manning (Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,7.0,Nov-93,1993.0,marvel
9529,Pierre Truffaut (Earth-616),Secret Identity,Good Characters,Yellow Eyes,Black Hair,Male Characters,,Deceased Characters,4.0,Jul-01,2001.0,marvel
245713,Alphonse LaGuardia (Earth-616),,Good Characters,,,Male Characters,,Living Characters,2.0,,,marvel
703892,Marcy (Offer's employee) (Earth-616),Public Identity,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,,,,marvel
440520,Cut (Wendy) (Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,5.0,Jan-08,2008.0,marvel
267056,Difference Engine (Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,3.0,Dec-07,2007.0,marvel
491214,Falke (Earth-616),Public Identity,Good Characters,,Black Hair,,,Living Characters,1.0,,,marvel
427564,Fear (Dark Man) (Earth-616),Secret Identity,Bad Characters,Purple Eyes,Black Hair,Male Characters,,Living Characters,2.0,Sep-82,1982.0,marvel
391313,Dry (Soldiers of Misfortune) (Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,5.0,Dec-94,1994.0,marvel
86526,Crucifer (New Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,7.0,"2004, May",2004.0,dc
555850,Rico Gawren (Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Jan-89,1989.0,marvel
45188,Catalyst (New Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,17.0,"1987, July",1987.0,dc
283928,Quex-Ul (New Earth),Public Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,3.0,"2010, May",2010.0,dc
301956,Gerhard Winkler (Earth-616),,,,,Male Characters,,Deceased Characters,8.0,Apr-68,1968.0,marvel
453097,Victoria Creed (Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Deceased Characters,3.0,Aug-93,1993.0,marvel
208848,Kako (New Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,11.0,"1994, February",1994.0,dc
31641,Rachel Leighton (LMD) (Earth-616),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,6.0,Sep-04,2004.0,marvel
86615,Charles Amundson (Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,1.0,Jan-93,1993.0,marvel
2648,Soseh Mykros (New Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Deceased Characters,15.0,"2000, October",2000.0,dc
167101,Sebastian Rothschild (New Earth),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,2.0,"2010, April",2010.0,dc
67213,Dudley Soames (New Earth),Public Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,39.0,"1996, October",1996.0,dc
55314,Agent Crimson (Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4.0,Apr-07,2007.0,marvel
117853,Marij'n Bek (New Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,,"1989, September",1989.0,dc
487839,Diego Manero (Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Jun-43,1943.0,marvel
198590,Catherine Klass (New Earth),,Good Characters,,,Female Characters,,Living Characters,4.0,"1990, November",1990.0,dc
15647,Vali Halfling (Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,29.0,Mar-91,1991.0,marvel
18632,Steve Wildfire (Earth-616),,,,,Male Characters,,Living Characters,1.0,,,marvel
410755,Quellor (Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2.0,Aug-73,1973.0,marvel
30409,Morgan Kain (Earth-616),Secret Identity,,,,Male Characters,,Living Characters,6.0,Jun-91,1991.0,marvel
52047,Verminus Rex (Earth-616),,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,11.0,Oct-97,1997.0,marvel
719798,Saul Bowen (Earth-616),No Dual Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4.0,Apr-05,2005.0,marvel
699364,Nathaniel Essex (Rebellious Clone) (Earth-616),,Neutral Characters,Red Eyes,Black Hair,Male Characters,,Deceased Characters,1.0,Aug-12,2012.0,marvel
288816,Arath (Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,5.0,Aug-07,2007.0,marvel
183464,Blacksmyth (New Earth),,Bad Characters,,,Male Characters,,Living Characters,2.0,"1993, March",1993.0,dc
105610,Whitten (Criminal) (Earth-616),,,,,Male Characters,,Living Characters,1.0,Sep-95,1995.0,marvel
142618,Lacey Van Horn (New Earth),,Neutral Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,8.0,"1994, May",1994.0,dc
15253,Prime Mover (Earth-616),,Bad Characters,,No Hair,,,Living Characters,7.0,Apr-68,1968.0,marvel
204003,Joe Hollywood (New Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1.0,"2002, February",2002.0,dc
709968,Peppo LaRue (Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Dec-48,1948.0,marvel
44170,Technician (New Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4.0,"1995, June",1995.0,dc
476807,Tod Kaufman (Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1.0,Feb-10,2010.0,marvel
434926,Reginald Harris (Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Mar-11,2011.0,marvel
90784,John Nichol (New Earth),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,16.0,"2008, March",2008.0,dc
16017,He Who Remains (Earth-616),Public Identity,Neutral Characters,Black Eyes,No Hair,Male Characters,,Living Characters,5.0,Mar-76,1976.0,marvel
479760,Zimmer (Earth-616),No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Oct-80,1980.0,marvel
278924,Top (New Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,6.0,"2010, June",2010.0,dc
65212,Ladonna Jameal (New Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,23.0,"1988, May",1988.0,dc
244342,Black Brother (Joshua) (Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,May-71,1971.0,marvel
345477,Alexis (New Earth),,,,,Female Characters,,Living Characters,1.0,"1998, September",1998.0,dc
1872,Garth (New Earth),Public Identity,Good Characters,Purple Eyes,Black Hair,Male Characters,,Deceased Characters,487.0,"1960, February",1960.0,dc
